"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_vianant","Descripcio_tipus_vehicle","Descripcio_model","Descripcio_marca","Descripcio_color","Descripcio_carnet","Antiguitat_carnet","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud_WGS84","Latitud_WGS84"
"2023S006299    ",-1,"Desconegut",-1,"Desconegut",-1,"Santa Coloma                                      ","55-71     ","Dimecres","2023",10,"Octubre","25","12","Matí","No és causa del  vianant","Autobús","LION'S CITY 12C EFFICI","MAN","Desconegut","E C1","Desconegut","432727.25 ","4588841.54","2.193518864","41.446487579"
"2023S006299    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Dimecres","2023",10,"Octubre","25","12","Matí","No és causa del  vianant","Motocicleta","SYMPHONY 125 SR","SYM","Desconegut","B","34","432727.25 ","4588841.54","2.193518864","41.446487579"
"2023S006475    ",-1,"Desconegut",-1,"Desconegut",-1,"Joan XXIII                                        ","3-15      ","Dimecres","2023",11,"Novembre","1","19","Tarda","No és causa del  vianant","Motocicleta","NSS300A","HONDA","Negre","A2","4","426623.16 ","4581757.35","2.12131129","41.382148484"
"2023S006930    ",-1,"Desconegut",-1,"Desconegut",-1,"Plom                                              ","23        ","Dimecres","2023",11,"Novembre","22","14","Tarda","No és causa del  vianant","Ciclomotor","LIBERTY","PIAGGIO","Negre","AM","23","428025.74 ","4578463.72","2.138475007","41.352610654"
"2023S000961    ",-1,"Desconegut",-1,"Desconegut",-1,"Amílcar                                           ","120       ","Dissabte","2023",1,"Gener","28","14","Tarda","No és causa del  vianant","Motocicleta","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","430955.45 ","4586335.1 ","2.172596357","41.423762477"
"2023S001002    ",-1,"Desconegut",-1,"Desconegut",-1,"Motors                                            ","53-59     ","Dissabte","2023",2,"Febrer","18","10","Matí","No és causa del  vianant","Furgoneta","FIAT DUCATO","FIAT","Blanc","B","32","427728.32 ","4577932.12","2.134983286","41.347796057"
"2023S001002    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Dissabte","2023",2,"Febrer","18","10","Matí","No és causa del  vianant","Turisme","C4 HDI92","CITROEN","Gris","B","9","427728.32 ","4577932.12","2.134983286","41.347796057"
"2023S000699    ",-1,"Desconegut",-1,"Desconegut",-1,"Rovira (ascendent)                                ","0         ","Dissabte","2023",2,"Febrer","4","16","Tarda","No és causa del  vianant","Motocicleta","MILER 125","KYMCO","Marró","B","5","430443.36 ","4585232   ","2.166595554","41.413783052"
"2023S000699    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Dissabte","2023",2,"Febrer","4","16","Tarda","No és causa del  vianant","Turisme","ALTEA 1.6","SEAT","Gris","B","7","430443.36 ","4585232   ","2.166595554","41.413783052"
"2023S002004    ",-1,"Desconegut",-1,"Desconegut",-1,"Diagonal                                          ","1         ","Dissabte","2023",4,"Abril","8","22","Nit","No és causa del  vianant","Turisme","FABIA","SKODA","Blanc","B","17","434782.92 ","4584880.09","2.218553723","41.410977567"
"2023S002004    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Dissabte","2023",4,"Abril","8","22","Nit","No és causa del  vianant","Turisme","NISSAN PULSAR","NISSAN","Blanc","B","1","434782.92 ","4584880.09","2.218553723","41.410977567"
"2023S002864    ",-1,"Desconegut",-1,"Desconegut",-1,"Lisboa / Puríssima                                ",,"Dissabte","2023",5,"Maig","13","18","Tarda","No és causa del  vianant","Motocicleta","SH125AD","HONDA","Gris","B","15","429178.93 ","4586631.06","2.151303679","41.426273341"
"2023S002864    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Dissabte","2023",5,"Maig","13","18","Tarda","No és causa del  vianant","Turisme","GOLF","VOLKSWAGEN","Gris","B","7","429178.93 ","4586631.06","2.151303679","41.426273341"
"2023S003372    ",-1,"Desconegut",-1,"Desconegut",-1,"Laietana                                          ","2         ","Dissabte","2023",5,"Maig","27","20","Tarda","No és causa del  vianant","Motocicleta","SES 125","HONDA","Desconegut","B","22","431656.63 ","4581692.37","2.181511266","41.382006792"
"2023S003372    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Dissabte","2023",5,"Maig","27","20","Tarda","No és causa del  vianant","Turisme","208 5P ALLURE PURETECH","PEUGEOT","Desconegut","B","Desconegut","431656.63 ","4581692.37","2.181511266","41.382006792"
"2023S004444    ",-1,"Desconegut",-1,"Desconegut",-1,"Diagonal / Llull                                  ",,"Dissabte","2023",7,"Juliol","22","14","Tarda","No és causa del  vianant","Autobús articulat","HYBRID H18","SOLARIS","Vermell","D","16","434419.1  ","4584784.71","2.214211356","41.410088881"
"2023S004444    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Dissabte","2023",7,"Juliol","22","14","Tarda","No és causa del  vianant","Turisme","C3","CITROEN","Negre","B","11","434419.1  ","4584784.71","2.214211356","41.410088881"
"2023S004450    ",-1,"Desconegut",-1,"Desconegut",-1,"Diagonal                                          ","32        ","Dissabte","2023",7,"Juliol","22","15","Tarda","No és causa del  vianant","Autobús","K360UB6X2*4","SCANIA","Vermell","D","15","434359.57 ","4584802.93","2.213497176","41.410248122"
"2023S004450    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Dissabte","2023",7,"Juliol","22","15","Tarda","No és causa del  vianant","Turisme","Desconegut","Desconegut","Negre","Desconegut","Desconegut","434359.57 ","4584802.93","2.213497176","41.410248122"
"2023S004127    ",-1,"Desconegut",-1,"Desconegut",-1,"Diagonal                                          ","3-35      ","Dissabte","2023",7,"Juliol","8","05","Nit","No és causa del  vianant","Motocicleta","MP3 400 RL","PIAGGIO","Negre","A","16","434602.66 ","4584822.12","2.216403377","41.410440789"
"2023S004127    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Dissabte","2023",7,"Juliol","8","05","Nit","No és causa del  vianant","Turisme","LEON","SEAT","Negre","B","20","434602.66 ","4584822.12","2.216403377","41.410440789"
"2023S005352    ",-1,"Desconegut",-1,"Desconegut",-1,"Aigües                                            ","385       ","Dissabte","2023",9,"Setembre","9","16","Tarda","No és causa del  vianant","Motocicleta","AN 400","SUZUKI","Desconegut","B","58","427768.19 ","4586162.33","2.134478091","41.421926017"
"2023S005943    ",-1,"Desconegut",-1,"Desconegut",-1,"Fernando Pessoa                                   ","17        ","Dissabte","2023",10,"Octubre","7","15","Tarda","No és causa del  vianant","Furgoneta","Desconegut","Desconegut","Blanc","Desconegut","Desconegut","432684.59 ","4588039.29","2.193097655","41.439258405"
"2023S005943    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Dissabte","2023",10,"Octubre","7","15","Tarda","No és causa del  vianant","Motocicleta","HPS O CAFÉ RACER O CR","MONDIAL","Negre","A2","3","432684.59 ","4588039.29","2.193097655","41.439258405"
"2023S007299    ",-1,"Desconegut",-1,"Desconegut",-1,"Corts / Blanca                                    ",,"Dissabte","2023",12,"Desembre","9","17","Tarda","No és causa del  vianant","Motocicleta","ER-6F","KAWASAKI","Verd","A2","1","426626.85 ","4581292.09","2.121411776","41.377958412"
"2023S007299    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Dissabte","2023",12,"Desembre","9","17","Tarda","No és causa del  vianant","Turisme","CONTINENTAL GT SPEED","BENTLEY","Gris","B","15","426626.85 ","4581292.09","2.121411776","41.377958412"
"2023S000560    ",-1,"Desconegut",-1,"Desconegut",-1,"Rovira (descendent)                               ","0         ","Diumenge","2023",1,"Gener","29","10","Matí","No és causa del  vianant","Motocicleta","KTM 790 ADVENTURE","KTM","Desconegut","A2","3","430428.31 ","4585222.71","2.166416561","41.413698077"
"2023S000560    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Diumenge","2023",1,"Gener","29","10","Matí","No és causa del  vianant","Turisme","MEGANE COUPE","RENAULT","Blau","B","1","430428.31 ","4585222.71","2.166416561","41.413698077"
"2023S000711    ",-1,"Desconegut",-1,"Desconegut",-1,"Colom                                             ","26        ","Diumenge","2023",2,"Febrer","5","06","Matí","No és causa del  vianant","Turisme","XC 60","VOLVO","Blanc","B","32","431379.84 ","4581118.42","2.178266297","41.376813806"
"2023S001888    ",-1,"Desconegut",-1,"Desconegut",-1,"Onyar                                             ","4         ","Diumenge","2023",4,"Abril","2","22","Nit","No és causa del  vianant","Motocicleta","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","428306.42 ","4579508.49","2.141706451","41.362045612"
"2023S003473    ",-1,"Desconegut",-1,"Desconegut",-1,"Mare de Déu de la Salut / Escorial                ",,"Diumenge","2023",6,"Juny","11","08","Matí","No és causa del  vianant","Motocicleta","V STORM","SUZUKI","Blau","A","Desconegut","429660.12 ","4584991.37","2.157252655","41.411547578"
"2023S003473    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Diumenge","2023",6,"Juny","11","08","Matí","No és causa del  vianant","Turisme","KAROQ","SKODA","Blau","B","35","429660.12 ","4584991.37","2.157252655","41.411547578"
"2023S004225    ",-1,"Desconegut",-1,"Desconegut",-1,"Alumini / Foc                                     ",,"Diumenge","2023",7,"Juliol","9","20","Tarda","No és causa del  vianant","Bicicleta","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","427864.64 ","4578639.2 ","2.13652851","41.354176725"
"2023S004225    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Diumenge","2023",7,"Juliol","9","20","Tarda","No és causa del  vianant","Motocicleta","S02","SILENCE","Desconegut","B","33","427864.64 ","4578639.2 ","2.13652851","41.354176725"
"2023S005790    ",-1,"Desconegut",-1,"Desconegut",-1,"Fra Juníper Serra / Santander                     ",,"Diumenge","2023",10,"Octubre","1","14","Tarda","No és causa del  vianant","Camió rígid > 3,5 tones","AD260S27YÑPS GNC","IVECO BUS","Blanc","B","13","433746.5  ","4587235.6 ","2.205895892","41.432108183"
"2023S005790    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Diumenge","2023",10,"Octubre","1","14","Tarda","No és causa del  vianant","Ciclomotor","SH 50","HONDA","Negre","B","4","433746.5  ","4587235.6 ","2.205895892","41.432108183"
"2023S006410    ",-1,"Desconegut",-1,"Desconegut",-1,"Corts Catalanes                                   ","769       ","Diumenge","2023",10,"Octubre","29","13","Matí","No és causa del  vianant","Autobús articulat","HYBRID H18","SOLARIS","Desconegut","D","36","431946.02 ","4583922.64","2.184721193","41.402118764"
"2023S006410    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Diumenge","2023",10,"Octubre","29","13","Matí","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","431946.02 ","4583922.64","2.184721193","41.402118764"
"2023S005955    ",-1,"Desconegut",-1,"Desconegut",-1,"Portal de la Pau / Colom                          ",,"Diumenge","2023",10,"Octubre","8","10","Matí","No és causa del  vianant","Autobús","16 13.37","IRIZAR","Blau","D","16","431358.53 ","4581040.46","2.178020316","41.376109822"
"2023S005955    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Diumenge","2023",10,"Octubre","8","10","Matí","No és causa del  vianant","Turisme","GOLF 1.9","VOLKSWAGEN","Blanc","B","1","431358.53 ","4581040.46","2.178020316","41.376109822"
"2023S005955    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Diumenge","2023",10,"Octubre","8","10","Matí","No és causa del  vianant","Turisme","MEGANE","RENAULT","Negre","B","11","431358.53 ","4581040.46","2.178020316","41.376109822"
"2023S006710    ",-1,"Desconegut",-1,"Desconegut",-1,"Mitja Lluna / Panorama                            ",,"Diumenge","2023",11,"Novembre","12","09","Matí","No és causa del  vianant","Autobús","MOBI","INDCAR","Vermell","D","3","430342.94 ","4585936.5 ","2.165312929","41.420119528"
"2023S006867    ",-1,"Desconegut",-1,"Desconegut",-1,"Guipúscoa                                         ","163       ","Diumenge","2023",11,"Novembre","19","07","Matí","No és causa del  vianant","Ciclomotor","AGILITY CITY 50","KYMCO","Blanc","AM","23","433835.76 ","4586344.61","2.207061705","41.424090651"
"2023S006867    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Diumenge","2023",11,"Novembre","19","07","Matí","No és causa del  vianant","Turisme","POLO","VOLKSWAGEN","Blanc","B","18","433835.76 ","4586344.61","2.207061705","41.424090651"
"2023S007488    ",-1,"Desconegut",-1,"Desconegut",-1,"Vall d'Hebron                                     ","227       ","Diumenge","2023",12,"Desembre","17","22","Nit","No és causa del  vianant","Turisme","AVENSIS","TOYOTA","Blau","B","12","429578.16 ","4588089.71","2.155911034","41.439445928"
"2023S007652    ",-1,"Desconegut",-1,"Desconegut",-1,"Diagonal                                          ","620       ","Diumenge","2023",12,"Desembre","24","15","Tarda","Creuar per fora pas de vianants","Motocicleta","ROCKSTER-FLAT 125","MACBOR","Blau","Desconegut","Desconegut","428251.59 ","4582854.69","2.140654653","41.392178767"
"2023S000676    ",-1,"Desconegut",-1,"Desconegut",-1,"Panorama / Mitja Lluna                            ",,"Divendres","2023",2,"Febrer","3","16","Tarda","No és causa del  vianant","Autobús","515 CDI/CYTIOS","MERCEDES-BENZ","Vermell","D","17","430342.94 ","4585936.5 ","2.165312929","41.420119528"
"2023S001419    ",-1,"Desconegut",-1,"Desconegut",-1,"Sant Miquel                                       ","0         ","Divendres","2023",3,"Març","10","16","Tarda","No és causa del  vianant","Bicicleta","Desconegut","BICING","Vermell","Desconegut","Desconegut","432441.12 ","4580997.51","2.190970111","41.37581465"
"2023S001845    ",-1,"Desconegut",-1,"Desconegut",-1,"Joan XXIII                                        ","1         ","Divendres","2023",3,"Març","31","13","Matí","No és causa del  vianant","Motocicleta","SH125AD","HONDA","Negre","B","11","426451.5  ","4581657.08","2.119270698","41.381229711"
"2023S001845    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Divendres","2023",3,"Març","31","13","Matí","No és causa del  vianant","Taxi","CADDY","VOLKSWAGEN","Negre/Groc","B","20","426451.5  ","4581657.08","2.119270698","41.381229711"
"2023S003299    ",-1,"Desconegut",-1,"Desconegut",-1,"Laietana                                          ","2         ","Divendres","2023",6,"Juny","2","23","Nit","No és causa del  vianant","Bicicleta"," ","BICING","Vermell","Desconegut","Desconegut","431656.63 ","4581692.37","2.181511266","41.382006792"
"2023S003299    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Divendres","2023",6,"Juny","2","23","Nit","No és causa del  vianant","Turisme","SEAT ATECA","BERGADANA","Desconegut","B","9","431656.63 ","4581692.37","2.181511266","41.382006792"
"2023S004426    ",-1,"Desconegut",-1,"Desconegut",-1,"Dolors Batlle i Sunyer                            ","10-12     ","Divendres","2023",7,"Juliol","21","16","Tarda","No és causa del  vianant","Motocicleta","WW125EX2","HONDA","Desconegut","B","30","428225.37 ","4581633.3 ","2.140485838","41.381175817"
"2023S004426    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Divendres","2023",7,"Juliol","21","16","Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","XIAOMI","Desconegut","Desconegut","Desconegut","428225.37 ","4581633.3 ","2.140485838","41.381175817"
"2023S005063    ",-1,"Desconegut",-1,"Desconegut",-1,"Viriat                                            ","53X       ","Divendres","2023",8,"Agost","25","17","Tarda","No és causa del  vianant","Turisme","POLO","VOLKSWAGEN","Negre","Llicència","20","428306.07 ","4581589.52","2.141456049","41.380788706"
"2023S005197    ",-1,"Desconegut",-1,"Desconegut",-1,"Estatut de Catalunya                              ","11        ","Divendres","2023",9,"Setembre","1","13","Matí","No és causa del  vianant","Ciclomotor","PEOPLE S50","KYMCO","Negre","B","1","429493.73 ","4587108.15","2.155015073","41.430598006"
"2023S005197    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Divendres","2023",9,"Setembre","1","13","Matí","No és causa del  vianant","Turisme","SHARAN","VOLKSWAGEN","Negre","B","18","429493.73 ","4587108.15","2.155015073","41.430598006"
"2023S005330    ",-1,"Desconegut",-1,"Desconegut",-1,"Vall d'Hebron / Scala Dei                         ",,"Divendres","2023",9,"Setembre","8","10","Matí","No és causa del  vianant","Motocicleta","AGILITY CITY 125","KYMCO","Blau","B","22","429698.26 ","4588071.05","2.157350679","41.439288395"
"2023S005330    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Divendres","2023",9,"Setembre","8","10","Matí","No és causa del  vianant","Turisme","Q3","AUDI","Blanc","B","39","429698.26 ","4588071.05","2.157350679","41.439288395"
"2023S007430    ",-1,"Desconegut",-1,"Desconegut",-1,"Rovira (ascendent)                                ","0         ","Divendres","2023",12,"Desembre","15","11","Matí","No és causa del  vianant","Motocicleta","SH125AD","HONDA","Desconegut","B","44","430443.36 ","4585232   ","2.166595554","41.413783052"
"2023S007430    ",-1,"Desconegut",-1,"Desconegut",-1,,,"Divendres","2023",12,"Desembre","15","11","Matí","No és causa del  vianant","Turisme","MAZDA CX-5","MAZDA","Vermell","B","41","430443.36 ","4585232   ","2.166595554","41.413783052"
"2023S005041    ",1,"Ciutat Vella",1,"el Raval",21306,"Arc del Teatre","0062 0066","Dimecres","2023",8,"Agost","23","22","Nit","No és causa del  vianant","Veh. mobilitat personal amb motor"," ","ES DESCONEIX","Negre","Desconegut","Desconegut","430936.44 ","4580949.76","2.172983556","41.375256778"
